Feature,Coefficient
cae,0.022544970431238237
focalizarse,0.022544970431238237
pi,0.022544970431238237
capaces,0.0225062163596801
numéricas,0.0225062163596801
meses,0.0225062163596801
46,0.0225062163596801
unir,0.0225062163596801
incidencia,0.0225062163596801
mostrara,0.0225062163596801
apa,0.0225062163596801
mostrará,0.0225062163596801
quinta,0.0225062163596801
anónimo,0.0225062163596801
34,0.0225062163596801
automatizar,0.022456906335330633
numeración,0.022418515847192812
determinación,0.022397568083361553
pp,0.022388960426661164
fertirrigación,0.02238702957607035
bibliográfico,0.02238702957607035
nutrientes,0.02238702957607035
orientarse,0.02238702957607035
oración,0.022371751895698285
omisiones,0.022362088110449187
core,0.022362088110449187
extraño,0.022362088110449187
evidenciar,0.022362088110449187
aleatoriamente,0.022362088110449187
significancia,0.022362088110449187
arrojados,0.022362088110449187
sesiones,0.022362088110449187
vital,0.022357309093729457
efectividad,0.022346062440615756
postura,0.022312565517482688
fortalece,0.022312565517482688
planteadas,0.022312565517482688
actuadores,0.022312565517482688
placas,0.022312565517482688
incorporando,0.022312565517482688
educativos,0.022312565517482688
instrumentación,0.022312565517482688
post,0.022312565517482688
captar,0.022312565517482688
technology,0.022266733383665516
validen,0.022258761454353262
curricular,0.02223039055454649
provenientes,0.02223039055454649
abundantes,0.02223039055454649
mindstorms,0.02223039055454649
lego,0.02223039055454649
denotan,0.02223039055454649
electroencefalograma,0.02223039055454649
malla,0.02223039055454649
carrera,0.02223039055454649
facial,0.02223039055454649
taller,0.02223039055454649
índole,0.02223039055454649
casco,0.02223039055454649
escritas,0.022159745391777133
tugrul,0.022115728896758
ocupa,0.022115728896758
resource,0.022115728896758
hwan,0.022115728896758
kerimoglu,0.022115728896758
behavioral,0.022115728896758
onur,0.022115728896758
adoption,0.022115728896758
exploratory,0.022115728896758
chung,0.022115728896758
sang,0.022115728896758
consultar,0.022115728896758
olson,0.022115728896758
armagan,0.022115728896758
soong,0.022115728896758
calisir,0.022115728896758
complejos,0.022115728896758
nuri,0.022115728896758
enterprise,0.022115728896758
daim,0.022115728896758
cigdem,0.022115728896758
patrington,0.022115728896758
fethi,0.022115728896758
high,0.022115728896758
implementation,0.022115728896758
donhee,0.022115728896758
predicting,0.022115728896758
extension,0.022115728896758
acceptance,0.022115728896758
iss,0.022115728896758
intention,0.022115728896758
altin,0.022115728896758
organizational,0.022115728896758
gumussoy,0.022115728896758
muestreo,0.022115728896758
wembley,0.022115728896758
greenwich,0.022115728896758
sirven,0.022115728896758
ampliación,0.022115728896758
597,0.022115728896758
planning,0.022115728896758
21,0.022115728896758
entrevistado,0.022115728896758
613,0.022115728896758
basoglu,0.022115728896758
bayram,0.022115728896758
effect,0.022115728896758
269,0.022115728896758
283,0.022115728896758
nuevas,0.022105507760154686
alcance,0.022010586536585417
apariencia,0.02198016201878953
surf,0.02198016201878953
dm,0.021936258546398024
redactado,0.02193350959577958
implantará,0.021927825959102826
comillas,0.02192062363876908
diferenciarla,0.02192062363876908
extras,0.02192062363876908
leí,0.02192062363876908
llevan,0.02192062363876908
aplicarla,0.02192062363876908
nueve,0.02192062363876908
supongo,0.021882781805757402
artificial,0.021838949165492925
in,0.021806987515188194
variedad,0.021787471464476568
transformación,0.021780907306930494
priorizaciones,0.021780907306930494
soportado,0.021780907306930494
direccionados,0.021780907306930494
dependencia,0.021780907306930494
riguroso,0.02176877310640574
laboratorio,0.02176227113568349
intervenciones,0.02175945903709015
aerostáticos,0.02175945903709015
urbanas,0.02175945903709015
permitieron,0.02175945903709015
urbanos,0.02175945903709015
llevarla,0.02175945903709015
efectos,0.02175945903709015
prevención,0.02175945903709015
accidentes,0.02175945903709015
aquí,0.021702946154101233
señales,0.021692238649598617
cuidadosamente,0.021647618570604012
reino,0.021647618570604012
unido,0.021647618570604012
magnitud,0.021647618570604012
altura,0.021647618570604012
científicos,0.021636257421107773
iniciativas,0.021608256168408873
is,0.021601341277961688
paréntesis,0.021534270560257956
bde,0.021505395329326243
ine,0.021505395329326243
continúa,0.021505395329326243
configurado,0.021505395329326243
diversos,0.021486243188186052
simples,0.021444033871346857
expertos,0.021397128715079698
últimos,0.021347658814711245
última,0.02129655410032297
confiables,0.021271837878705416
contecsi,0.02123731262143555
normalización,0.02123731262143555
habrá,0.02123731262143555
grafos,0.02123731262143555
concluyendo,0.02123731262143555
escasez,0.02123731262143555
institucional,0.02123731262143555
provocada,0.02123731262143555
entregaran,0.02123731262143555
explicando,0.02123731262143555
intra,0.02123731262143555
latinoamérica,0.02123731262143555
comunidades,0.02123731262143555
autorias,0.02123731262143555
partido,0.021194874080806538
tratarlo,0.021194874080806538
deducida,0.021194874080806538
justamente,0.021194874080806538
profundizado,0.021194874080806538
yoke,0.021179974830142095
poka,0.021179974830142095
foco,0.0211453298523391
critica,0.021121786288063372
léxico,0.021100760297607216
semántica,0.021100760297607216
metadatos,0.021100760297607216
léxicas,0.021100760297607216
escriben,0.021100760297607216
errónea,0.021100760297607216
semánticas,0.021100760297607216
apropósito,0.021100760297607216
señalando,0.021043777881185537
conoce,0.021018431928349762
teorías,0.02097304810366613
máximo,0.020954595119325535
descriptores,0.020937986294997248
reducida,0.020909531119795762
considerar,0.02090759613483254
acorde,0.020906785922840055
políticas,0.020855574147497457
falencias,0.02075674728121935
estandarizar,0.020647382135130638
estructuración,0.020594761382394897
ve,0.020580621426379654
ii,0.020577301205004277
explicarse,0.020562878676298968
estudiantes,0.020530847669061675
limitado,0.020493294700036562
audio,0.020482947074504414
information,0.020467612696321344
completo,0.020353144068797374
término,0.020338797236031804
óptico,0.020297132999228047
brechas,0.020294088461421948
crítico,0.020269579687431562
congreso,0.02025901166489702
reforzar,0.020200421301381288
news,0.0200632322886019
contiene,0.020027759192688753
local,0.02001925351747008
paralelismo,0.019826482311299083
consensos,0.01980178912423925
agregaría,0.01980178912423925
cualitativamente,0.01980178912423925
kappa,0.01980178912423925
descriptivos,0.01980178912423925
evalúan,0.01980178912423925
describiría,0.01980178912423925
desafíos,0.019714591785377048
open,0.019673298587005127
acción,0.019662717070281683
sugerencia,0.019523370806944787
patrones,0.019485915048307084
abarca,0.01945537571428803
instrucciones,0.01945537571428803
dendrograma,0.01945537571428803
paneo,0.01945537571428803
entonro,0.01945537571428803
extracción,0.019408913232503162
diagramas,0.019214719488828715
era,0.019197294207233893
coherente,0.019106356715656875
indispensable,0.019031384328696343
refieren,0.01897746971229626
pudo,0.0189659584111294
porque,0.018951664268928015
imagen,0.018939048945654128
coincide,0.01892813796034692
menor,0.01889979097740147
ilustraciones,0.018842911356369958
método,0.01882557855577484
object,0.018677162222989083
lugares,0.018659542874683938
globales,0.018634927388241664
system,0.01863405597604576
remolinos,0.01861724329775033
cbir,0.01858661986222739
factores,0.01852960766127088
unap,0.01849819754580578
profundo,0.018497021837952626
habilidad,0.01849374016497537
mínimo,0.018450898159015808
tenerse,0.018422139463201495
importantes,0.018396432700278225
ejemplos,0.018335977067719327
transacción,0.01832170561089463
32,0.018262423416644354
corregido,0.018214160538804494
pesos,0.01818415237308687
probado,0.018131066610176615
vs,0.018084626970623296
tantas,0.018043832768512385
casa,0.01795303405863959
salida,0.01793907476672817
paralelas,0.017845346678803487
establecen,0.017780419919582333
enfocado,0.01774311973926237
valorar,0.01772938153640079
source,0.01770999554729175
estrategias,0.017662259079323245
2010b,0.017582990504367856
dedetalle,0.017582990504367856
apellido,0.017582990504367856
tan1,0.017582990504367856
cualitativo,0.017582990504367856
nal,0.017582990504367856
yeoh2,0.017582990504367856
precia,0.017582990504367856
jour,0.017582990504367856
integran,0.017582990504367856
escazas,0.017582990504367856
aanalizar,0.017582990504367856
descartada,0.017582990504367856
contabiliza,0.017582990504367856
sin1,0.017582990504367856
2007,0.017555269727080602
clave,0.017546701945641546
expresados,0.017536928489602057
standarization,0.017536928489602057
standardization,0.017536928489602057
rigurosa,0.017536928489602057
contrato,0.017536928489602057
azul,0.017536928489602057
respectiva,0.017536928489602057
establecimiento,0.017536928489602057
aspectos,0.017508903704222926
administración,0.017497500300191916
contienen,0.017367833633776267
eficientes,0.017319015094598336
operatoria,0.017319015094598336
atingentes,0.017319015094598336
flexibilizar,0.017319015094598336
sistematiza,0.017319015094598336
deseada,0.017319015094598336
flexibles,0.017319015094598336
cambiante,0.017319015094598336
adaptables,0.017319015094598336
pipes,0.017319015094598336
filter,0.017319015094598336
enmarca,0.017319015094598336
cumplen,0.017311967871092945
declarado,0.017260018556453736
involucradas,0.017259443874361142
económicas,0.017237356201917794
económicos,0.017237356201917794
contrastación,0.017237356201917794
operacionales,0.017237356201917794
investigados,0.017237356201917794
perfiles,0.01720930976162867
big,0.01716636590589412
excede,0.017160474942745828
colaborativa,0.01711270624550212
descrito,0.017110102358896206
seleccionar,0.017094208528820008
tendiente,0.017068184308032582
continuar,0.017068184308032582
hallazgos,0.017068184308032582
revisarse,0.017068184308032582
cuidadosa,0.017068184308032582
calcular,0.016949946196365355
gnat,0.016949946196365355
volumen,0.016936466380294595
entrenamiento,0.01691653432002833
adecuado,0.016904789916222674
11,0.016901040290210688
argumento,0.01688592104328789
video,0.01682274663637371
dea,0.01680473240765308
mesme,0.01680473240765308
siftgpu,0.01680317095501124
arrojar,0.01680317095501124
corridas,0.01680317095501124
asunto,0.01680317095501124
divulgar,0.01680317095501124
paralelo,0.01680317095501124
plazo,0.01680317095501124
forzar,0.01680317095501124
wu,0.01680317095501124
gracias,0.01680317095501124
serial,0.01680317095501124
variantes,0.01680317095501124
cuda,0.01680317095501124
pagina,0.01680317095501124
introducen,0.01680317095501124
changchang,0.01680317095501124
multicore,0.01680317095501124
diferenciar,0.01680317095501124
programo,0.01680317095501124
tomaron,0.01680317095501124
desordenado,0.01680317095501124
tanta,0.01680317095501124
mundo,0.0167962061307374
alcanzar,0.016769662261222826
co,0.016713089554402705
soldaduras,0.016653482259565176
prácticos,0.016636822796368213
comprensible,0.016636088607159174
rígida,0.016636088607159174
operación,0.01661242993001992
30,0.016489316884062778
cumplir,0.016367540140053673
circunscrito,0.016298620322642003
europa,0.016298620322642003
declaran,0.016298620322642003
comparativamente,0.016298620322642003
limitación,0.016298620322642003
políticos,0.016298620322642003
interesa,0.016298620322642003
extender,0.016191238984201578
formulación,0.016177369763436422
financiado,0.01613053272396126
acotada,0.01613053272396126
manifiesto,0.01613053272396126
formalizada,0.01613053272396126
recomendadores,0.01613053272396126
conicyt,0.01613053272396126
esté,0.016105145221120443
consecuentemente,0.016088417496492778
soporta,0.01606738252657377
redondos,0.016046194788092785
juntar,0.016046194788092785
padrón,0.016046194788092785
organizado,0.016046194788092785
ciudadano,0.016046194788092785
negativa,0.016046194788092785
respetan,0.016046194788092785
mexicano,0.016046194788092785
intervalos,0.016046194788092785
confusas,0.016046194788092785
fraccionadas,0.016046194788092785
fiscas,0.016046194788092785
esgrime,0.016046194788092785
intermediarios,0.016046194788092785
llamaron,0.016046194788092785
reflexiones,0.016046194788092785
softwares,0.016046194788092785
presentara,0.01600743861160679
abruptamente,0.01600743861160679
giving,0.01600743861160679
revela,0.01600743861160679
providing,0.01600743861160679
panoramic,0.01600743861160679
aproximaciones,0.01600743861160679
cooperativa,0.01600743861160679
databases,0.01599831283333481
modelling,0.01599831283333481
worboys,0.01599831283333481
comprende,0.01599831283333481
spatial,0.01599831283333481
estabiliza,0.01598973101892621
huellas,0.01598973101892621
elaborado,0.01598973101892621
segundos,0.01598973101892621
notar,0.01598973101892621
cuantificación,0.01598973101892621
incluirse,0.01598973101892621
delaunay,0.01598973101892621
dactilares,0.01598973101892621
mezclar,0.01598973101892621
mayoritariamente,0.01598973101892621
asocian,0.015956077998587424
quiebre,0.015956077998587424
universal,0.015956077998587424
clásicas,0.015956077998587424
esférico,0.015956077998587424
calzar,0.015956077998587424
diario,0.015956077998587424
actuantes,0.015956077998587424
macros,0.015956077998587424
emergente,0.015956077998587424
enlazadas,0.015956077998587424
latin,0.015956077998587424
solicitadas,0.015956077998587424
referencial,0.015956077998587424
contables,0.015956077998587424
ocho,0.015956077998587424
utilizaran,0.015933906525537264
mezclando,0.01592008378152288
reconocen,0.015907770472573125
comparándolo,0.015907770472573125
aparentan,0.015907770472573125
visualizan,0.015907770472573125
mano,0.015907770472573125
fundamentados,0.015907770472573125
nat,0.015907770472573125
superioridad,0.015907770472573125
distancias,0.015907770472573125
comparando,0.015907770472573125
riesgos,0.015867520597014288
indexado,0.015818192130940788
rs,0.015818192130940788
cambian,0.015818192130940788
inducen,0.015818192130940788
abreviación,0.015818192130940788
25,0.015818192130940788
cf,0.015818192130940788
subíndices,0.015818192130940788
debes,0.01580363954482615
abreviaturas,0.015774751090469438
aceptable,0.01577392407949649
mezclan,0.015763535361108704
vistas,0.015753034502230645
desarrollará,0.015740348964353112
leyendo,0.015694566688528096
organización,0.01563262548984204
posibilidades,0.015604404320747079
escuchar,0.01553726610213415
triangulación,0.015528113570785486
unidos,0.015520362225927207
causa,0.015475858517239715
novatos,0.015452217220522327
hecha,0.015452217220522327
arboles,0.015452217220522327
vam,0.015452217220522327
parciales,0.015415754759303325
sintaxis,0.01538884675974366
cobertura,0.015367716301754483
hablar,0.015297442481365144
aquella,0.015248604653788805
conocimientos,0.015227330833142719
manual,0.015118988151921746
interpretación,0.0150785898597279
desviaciones,0.015062530060648961
imcompletas,0.015062530060648961
yspem,0.015062530060648961
debajo,0.015062530060648961
quedebe,0.015062530060648961
just,0.015062530060648961
listada,0.015062530060648961
afectado,0.015062530060648961
metricas,0.015062530060648961
llevadas,0.015062530060648961
interesada,0.015062530060648961
incluyo,0.015062530060648961
stakeholder,0.015062530060648961
equivocada,0.015062530060648961
operaciones,0.015062530060648961
ítemes,0.015062530060648961
tratando,0.01505669287798069
separar,0.01499871827932462
mostrando,0.014909176112465667
mis,0.01489867347020886
desviación,0.01485071812418484
tenga,0.014825189878293794
adicional,0.014749053198167664
evolución,0.01470958786445767
ambigua,0.014706541934175647
estrellas,0.014664240775596759
gubernamental,0.014664240775596759
división,0.014664240775596759
adquirido,0.014664240775596759
establezca,0.014664240775596759
reflejan,0.014664240775596759
generalizar,0.014664240775596759
testear,0.014664240775596759
necesidades,0.014664240775596759
transversales,0.014664240775596759
proposiciones,0.014664240775596759
mejorarlas,0.014664240775596759
mundial,0.014664240775596759
provistas,0.014664240775596759
comienzo,0.014653016521423467
implementadas,0.014624077790188254
carácter,0.014608525850930846
también,0.01460560866057686
refieres,0.01458694867382362
plataformas,0.014559391865699512
encontraran,0.014556347801111263
apliquen,0.014556347801111263
sorpresas,0.014556347801111263
cuantos,0.014556347801111263
correlativos,0.014556347801111263
invirtió,0.014556347801111263
20,0.014544838916342673
matemática,0.014535796861364044
equivalente,0.014500353792278852
quede,0.014364465827016486
cualquier,0.014286507302079489
directa,0.014280708979297382
hacer,0.0142728795404865
apunta,0.014243915971047853
finales,0.014235768389730272
primer,0.014196739902151105
estudios,0.0141090110507877
ídem,0.014077867276968317
alcanzada,0.014077867276968317
lena,0.014077867276968317
aseverar,0.014077867276968317
estructural,0.014077867276968317
sucesivas,0.014077867276968317
botellas,0.014077867276968317
portugués,0.014077867276968317
popular,0.014077867276968317
detector,0.014077867276968317
plásticas,0.014077867276968317
largo,0.014058925979906224
orientado,0.014017133243184472
dichas,0.013993602659968345
coma,0.013987363993494045
cálculos,0.013960582449613566
tas,0.013901249043209692
describiera,0.013901249043209692
objetivas,0.013901249043209692
desempeños,0.013901249043209692
condice,0.013901249043209692
ambientales,0.013901249043209692
formalizara,0.013901249043209692
sostener,0.013901249043209692
and,0.013822304443981668
we,0.013737602571230892
académica,0.013582192679330687
debieran,0.013504633364017707
dificulta,0.013381012990733422
equipos,0.013264112408325533
óptimo,0.013231161223254384
destacado,0.013169685968332992
echo,0.013169685968332992
marcaciones,0.013169685968332992
media,0.013169685968332992
pequeño,0.013153158732217216
condiciones,0.01310490940766787
empleadas,0.013096406463762733
contempla,0.01306758325337005
up,0.013037070540337004
fábrica,0.013028624602569573
apard,0.013028624602569573
introductorio,0.012973551995615715
tutorial,0.012973551995615715
simulaciones,0.012973551995615715
introducirse,0.012973551995615715
particularidad,0.012973551995615715
resultado,0.012885169080130272
externos,0.012880469667818115
asociado,0.012836258415731812
conjunta,0.012784561666789516
notaciones,0.012784561666789516
dedicar,0.012784561666789516
recorrido,0.012784561666789516
específicos,0.012784561666789516
desmet,0.012784561666789516
organizar,0.012784561666789516
tenerlos,0.012784561666789516
extendida,0.012784561666789516
bancarios,0.012784561666789516
ontologías,0.012784561666789516
principal,0.01272732015122517
test,0.012685423877359154
maderas,0.012685423877359154
diversas,0.012675614507956024
novedosos,0.01265375923993455
concreta,0.012647300177380036
which,0.012623645634110227
performed,0.012623645634110227
recopilar,0.012623645634110227
it,0.012623645634110227
gatos,0.012623645634110227
relevance,0.012623645634110227
dará,0.012623645634110227
would,0.012623645634110227
where,0.012623645634110227
realize,0.012623645634110227
refleje,0.012623645634110227
estandariza,0.012623645634110227
estan,0.012623645634110227
interviews,0.012623645634110227
will,0.012623645634110227
monitor,0.012623645634110227
addition,0.012623645634110227
monitoring,0.012623645634110227
propiedad,0.012623645634110227
identifying,0.012623645634110227
identify,0.012623645634110227
present,0.012623645634110227
abtract,0.012623645634110227
porentaje,0.012623645634110227
importance,0.012623645634110227
important,0.012623645634110227
finally,0.012623645634110227
financiera,0.012623645634110227
what,0.012623645634110227
hacerla,0.012623645634110227
cost,0.012623645634110227
cotos,0.012623645634110227
amsa,0.012623645634110227
thematic,0.012623645634110227
that,0.012623645634110227
comparing,0.012623645634110227
tco,0.012623645634110227
formalizar,0.012623645634110227
buna,0.012623645634110227
ending,0.012623645634110227
catálogos,0.012623645634110227
manejando,0.012623645634110227
be,0.012623645634110227
mayaria,0.012623645634110227
mayot,0.012623645634110227
entendiéndose,0.012623645634110227
categorical,0.012623645634110227
ariel,0.012581535876629298
setting,0.012581535876629298
hacemos,0.012581535876629298
subvención,0.012581535876629298
upm,0.012581535876629298
añade,0.012581535876629298
biolchini,0.012581535876629298
tenemos,0.012581535876629298
llaman,0.012581535876629298
metamodelo,0.012581535876629298
director,0.012581535876629298
nomenclatura,0.012581535876629298
apenas,0.012581535876629298
settings,0.012581535876629298
rico,0.012581535876629298
calvo,0.012581535876629298
doctoral,0.012581535876629298
serrano,0.012581535876629298
jose,0.012581535876629298
cadena,0.012581535876629298
redundantes,0.012581535876629298
vean,0.012581535876629298
primarios,0.012581535876629298
solas,0.012581535876629298
titulada,0.012581535876629298
medianas,0.012581535876629298
indico,0.012581535876629298
hada,0.012581535876629298
small,0.012581535876629298
relativas,0.012581535876629298
mezclen,0.012581535876629298
verán,0.012581535876629298
suponer,0.012581535876629298
consistentes,0.012581535876629298
kitchenham,0.012581535876629298
dividir,0.012581535876629298
antojo,0.012581535876629298
denominaciones,0.012581535876629298
sei,0.012581535876629298
manzano,0.012581535876629298
razones,0.012567377313686928
puntuaciones,0.012557263515829387
dejar,0.012552291136212259
publicados,0.012471966043793975
problemática,0.01244361675818899
perú,0.012407522043524556
ofrecen,0.012397270966439567
pág,0.01238400847284012
recopilación,0.012383801611912932
adaptación,0.012353756213961143
gpu,0.01233799256671978
organizativas,0.01229079549371294
md,0.01229079549371294
secundaria,0.01229079549371294
sacer,0.01229079549371294
som,0.01229079549371294
logre,0.012284865506873402
física,0.012279560833629495
extraídas,0.012264270688654431
probadas,0.012245327495716506
belt,0.012245327495716506
white,0.012245327495716506
actividadesde,0.012245327495716506
sixsigma,0.012245327495716506
tercero,0.012173654626150094
cuántas,0.012167676412357066
sean,0.012126688123546663
justificados,0.012126646002689373
construirse,0.011994894816544761
aditivas,0.011994894816544761
asignación,0.011819311748880656
funcionalidades,0.011814880727282087
ante,0.011803630809063324
normal,0.011766789194620934
contar,0.011710323233198282
presentando,0.011695680038938385
darse,0.01165674968758113
presentar,0.011606366502819794
representada,0.011540220076170433
incluye,0.01150143091065001
complejo,0.011483930972109067
desee,0.011459732797900718
obstáculos,0.011377829667424302
elegido,0.011326190689633735
pensadas,0.011262921963251264
implementara,0.011262921963251264
hadoop,0.011262921963251264
valioso,0.011262921963251264
giraph,0.011262921963251264
aprovechamiento,0.011262921963251264
cuyos,0.011262921963251264
ir,0.011243562873990713
categorización,0.011193040161163398
impulsar,0.011190699094300424
bibliográficamente,0.011190699094300424
suprimir,0.011190699094300424
comenzar,0.011190699094300424
sat,0.011190699094300424
desarticulación,0.011190699094300424
soportada,0.011190699094300424
operativo,0.011190699094300424
nombrados,0.011190699094300424
desarrolladas,0.011190699094300424
ing,0.011190699094300424
mensaje,0.011190699094300424
telemedicina,0.011190699094300424
especialista,0.011190699094300424
alcande,0.011190699094300424
evidencien,0.011190699094300424
describirlas,0.011190699094300424
compañías,0.011190699094300424
apoyen,0.011190699094300424
señal,0.011183727293375106
rotación,0.011183727293375106
gramática,0.011112840754893286
perspectiva,0.01098550619888956
individuos,0.010885241065855669
tuvo,0.010885241065855669
inicialmente,0.010885241065855669
pertinencia,0.010885241065855669
modifique,0.010885241065855669
decisiones,0.010788500088540315
edad,0.010778193452419182
intérpretes,0.010776361007375473
cercano,0.010756972632653296
represente,0.010670056330294213
universidad,0.010613673331080485
seguramente,0.010484663866536459
frase,0.010454984374156845
abordadas,0.0104353518916662
consideradas,0.01043421653730543
eran,0.01043421653730543
confíen,0.01043421653730543
soldadores,0.01043421653730543
percibidos,0.01043421653730543
jornadas,0.01043421653730543
owner,0.010417557074108467
indistintamente,0.010417557074108467
asegurarse,0.010417557074108467
aumentan,0.010417557074108467
give,0.010417557074108467
indistinta,0.010417557074108467
elegir,0.010417557074108467
valida,0.010417557074108467
omodelos,0.010417557074108467
heavy,0.010417557074108467
backlog,0.010417557074108467
exigentes,0.010417557074108467
provide,0.010417557074108467
enfrentarse,0.010417557074108467
trabajan,0.010417557074108467
excelentes,0.010417557074108467
propones,0.010417557074108467
editirial,0.010417557074108467
influenciada,0.010417557074108467
entendida,0.010417557074108467
corrigen,0.010417557074108467
certificarse,0.010417557074108467
certificaciones,0.010417557074108467
oconstrucción,0.010417557074108467
correspondencia,0.010417557074108467
conformidades,0.010417557074108467
basar,0.010417557074108467
usas,0.010417557074108467
methodologies,0.010417557074108467
revisa,0.010417557074108467
mediado,0.010417557074108467
combinado,0.010417557074108467
agile,0.010417557074108467
estás,0.010417557074108467
recurren,0.010417557074108467
product,0.010417557074108467
trazar,0.010417557074108467
desarrollarlo,0.010417557074108467
consisting,0.010417557074108467
mantenerlo,0.010417557074108467
between,0.010417557074108467
estandarizando,0.010417557074108467
models,0.010417557074108467
argumenta,0.010417557074108467
mayúsculas,0.01030562295747871
justificada,0.010300835879087738
legales,0.010281720847024674
ciudadanos,0.010281720847024674
promover,0.010281720847024674
grupales,0.010281720847024674
monteria,0.010281720847024674
guardan,0.010229825061022168
lavados,0.010229825061022168
demasiados,0.010229825061022168
descuida,0.010229825061022168
agrupamientos,0.010229825061022168
cuarta,0.010229825061022168
redacta,0.010229825061022168
pasado,0.010229825061022168
minable,0.010229825061022168
circunscribe,0.010229825061022168
clúster,0.010229825061022168
regala,0.010229825061022168
activos,0.010229825061022168
ordenamiento,0.010229825061022168
dedicación,0.010229825061022168
pattern,0.010215746201891251
recognition,0.010215746201891251
inter,0.010207773608633093
dónde,0.010206975496106852
omisión,0.010141551569582885
leyenda,0.010141551569582885
gripper,0.010141551569582885
seundario,0.010141551569582885
controló,0.010141551569582885
sen,0.010141551569582885
expresen,0.010141551569582885
calculador,0.010141551569582885
guiones,0.010141551569582885
derivador,0.010141551569582885
designar,0.010141551569582885
separación,0.010141551569582885
retroalimentaci,0.010141551569582885
bloque,0.010141551569582885
compoara,0.010141551569582885
ast,0.010141551569582885
resistivos,0.010141551569582885
instrument,0.010141551569582885
diseñar,0.010141551569582885
instruments,0.010141551569582885
sílaba,0.010141551569582885
resistivo,0.010141551569582885
texas,0.010141551569582885
discuta,0.010141551569582885
sta,0.010141551569582885
articulación,0.010141551569582885
resultadis,0.010141551569582885
artivulaci,0.010141551569582885
interogante,0.010141551569582885
interrogación,0.010141551569582885
sores,0.010141551569582885
formas,0.010115517530361369
imágenes,0.010091492790556916
datawarehouse,0.010087437718210931
controlado,0.010073283501116128
captura,0.010062701241845932
mecanismo,0.010045649743781204
aditiva,0.010031966954488214
caracteristica_madre,0.010031966954488214
trimestre,0.010031966954488214
agrupadas,0.010031966954488214
mes,0.010031966954488214
dia,0.010031966954488214
quedarán,0.010031966954488214
errados,0.010029295312475489
referenciada,0.010018787341289904
único,0.010006405092182459
desconoce,0.009719449048862036
espera,0.00966768499513977
producto,0.009549161518129217
incompletas,0.00951501837141719
proponiendo,0.0094843048589216
país,0.009460479691337714
tomada,0.009426143584567224
fenómeno,0.009408195383781081
detalladamente,0.009381878743478619
pueda,0.009316170310167725
neuro,0.009312188633529481
hibrida,0.009312188633529481
replicable,0.009312188633529481
análisi,0.009312188633529481
coherenten,0.009312188633529481
suenan,0.009312188633529481
reactivo,0.009312188633529481
discusion,0.009312188633529481
puro,0.009312188633529481
adopción,0.009289031111944035
monitoreo,0.009027407481778948
institución,0.009003624892730166
tasa,0.008898115111914018
encapsular,0.008760184666403856
defecto,0.008760184666403856
regla,0.008760184666403856
significativo,0.008687883664234617
últimas,0.008686197252728164
edades,0.0086297533081788
gaia,0.008589505173210403
guías,0.008576250725507143
dejando,0.008551786241838843
atentan,0.008543245575207897
copy,0.008543245575207897
acomodarse,0.008543245575207897
armado,0.008543245575207897
aconseja,0.008543245575207897
reescribirlas,0.008543245575207897
pregrado,0.008543245575207897
modificado,0.008543245575207897
copiadas,0.008543245575207897
paste,0.008543245575207897
razón,0.008489268385743189
podre,0.008487276211915895
rural,0.008487276211915895
do,0.008487276211915895
adiados,0.008487276211915895
electricidad,0.008487276211915895
cuantidad,0.008487276211915895
fluida,0.008487276211915895
aseveración,0.008487276211915895
algorítmico,0.008487276211915895
postes,0.008487276211915895
interferencia,0.008487276211915895
contradictorias,0.008487276211915895
corridos,0.008487276211915895
ajustarse,0.008487276211915895
colectadas,0.008487276211915895
producen,0.008487276211915895
traducidas,0.008487276211915895
ajora,0.008487276211915895
golpe,0.008487276211915895
martillo,0.008487276211915895
madera,0.008487276211915895
traducir,0.008487276211915895
pista,0.008487276211915895
tiendo,0.008487276211915895
urbano,0.008487276211915895
ferroviaria,0.008487276211915895
complicado,0.008487276211915895
estructurado,0.008481128208993
coinciden,0.008419415409509882
elegidos,0.008411976198427044
líneas,0.008342899021301154
completos,0.008333216414112905
rigorosa,0.008333216414112905
mixtos,0.008333216414112905
padronizar,0.008333216414112905
padronzar,0.008333216414112905
sgbdr,0.008282172346738075
pistas,0.008282172346738075
negra,0.008282172346738075
buscarla,0.008282172346738075
poblar,0.008282172346738075
quedando,0.008282172346738075
motivador,0.008282172346738075
centro,0.008282172346738075
temporary,0.008282172346738075
paradigmas,0.008282172346738075
restan,0.008282172346738075
termina,0.008265761923722206
especializadas,0.00824951738962717
agrandar,0.008179677581225083
respecto,0.008146546011177284
ia,0.008108668205001186
aplicándose,0.00808289887334791
preparado,0.00808289887334791
facilita,0.00808289887334791
atacar,0.00808289887334791
gap,0.00808289887334791
resolverlo,0.00808289887334791
influencia,0.008058143539615618
necesarias,0.00800567315241444
sangrías,0.007959375660167502
interactuar,0.007959375660167502
fue,0.007949570983378852
spem,0.007905810371235895
baja,0.007902521561174202
meta,0.007897064143479652
observatorios,0.00786246772420422
cmmi,0.00786113099406387
capturas,0.007853273899122564
relación,0.007837256404365417
kurogo,0.007797523197145273
convierte,0.007797523197145273
estoy,0.007797523197145273
revenue,0.007797523197145273
ubicuidad,0.007797523197145273
concluye,0.007797523197145273
scorm,0.007797523197145273
logitech,0.007797523197145273
2t,0.007797523197145273
decodificación,0.007797523197145273
dvb,0.007797523197145273
