Feature,Coefficient
34,0.022506216346218924
automatizar,0.022456907324814004
numeración,0.022418515302165466
determinación,0.022397568821236405
pp,0.02238895941004998
fertirrigación,0.022387029601441767
bibliográfico,0.022387029601441767
nutrientes,0.022387029601441767
orientarse,0.022387029601441767
oración,0.02237175157622807
omisiones,0.02236208799660971
core,0.02236208799660971
extraño,0.02236208799660971
evidenciar,0.02236208799660971
aleatoriamente,0.02236208799660971
significancia,0.02236208799660971
arrojados,0.02236208799660971
sesiones,0.02236208799660971
vital,0.022357309285823645
efectividad,0.022346062604669908
postura,0.022312565686240977
fortalece,0.022312565686240977
planteadas,0.022312565686240977
actuadores,0.022312565686240977
placas,0.022312565686240977
incorporando,0.022312565686240977
educativos,0.022312565686240977
instrumentación,0.022312565686240977
post,0.022312565686240977
captar,0.022312565686240977
technology,0.022266732953661997
validen,0.02225876178661133
curricular,0.02223039079859117
provenientes,0.02223039079859117
abundantes,0.02223039079859117
mindstorms,0.02223039079859117
lego,0.02223039079859117
denotan,0.02223039079859117
electroencefalograma,0.02223039079859117
malla,0.02223039079859117
carrera,0.02223039079859117
facial,0.02223039079859117
taller,0.02223039079859117
índole,0.02223039079859117
casco,0.02223039079859117
escritas,0.022159744445605836
tugrul,0.022115728829307842
ocupa,0.022115728829307842
resource,0.022115728829307842
hwan,0.022115728829307842
kerimoglu,0.022115728829307842
behavioral,0.022115728829307842
onur,0.022115728829307842
adoption,0.022115728829307842
exploratory,0.022115728829307842
chung,0.022115728829307842
sang,0.022115728829307842
consultar,0.022115728829307842
olson,0.022115728829307842
armagan,0.022115728829307842
soong,0.022115728829307842
calisir,0.022115728829307842
complejos,0.022115728829307842
nuri,0.022115728829307842
enterprise,0.022115728829307842
daim,0.022115728829307842
cigdem,0.022115728829307842
patrington,0.022115728829307842
fethi,0.022115728829307842
high,0.022115728829307842
implementation,0.022115728829307842
donhee,0.022115728829307842
predicting,0.022115728829307842
extension,0.022115728829307842
acceptance,0.022115728829307842
iss,0.022115728829307842
intention,0.022115728829307842
altin,0.022115728829307842
organizational,0.022115728829307842
gumussoy,0.022115728829307842
muestreo,0.022115728829307842
wembley,0.022115728829307842
greenwich,0.022115728829307842
sirven,0.022115728829307842
ampliación,0.022115728829307842
597,0.022115728829307842
planning,0.022115728829307842
21,0.022115728829307842
entrevistado,0.022115728829307842
613,0.022115728829307842
basoglu,0.022115728829307842
bayram,0.022115728829307842
effect,0.022115728829307842
269,0.022115728829307842
283,0.022115728829307842
nuevas,0.022105508029395295
alcance,0.022010585777718507
apariencia,0.021980161012053086
surf,0.021980161012053086
dm,0.021936258226840897
redactado,0.021933509646242383
implantará,0.021927825724249027
comillas,0.02192062332465335
diferenciarla,0.02192062332465335
extras,0.02192062332465335
leí,0.02192062332465335
llevan,0.02192062332465335
aplicarla,0.02192062332465335
nueve,0.02192062332465335
supongo,0.021882781847579476
artificial,0.021838948992559167
in,0.02180698639389422
variedad,0.021787471973437122
transformación,0.021780907360372716
priorizaciones,0.021780907360372716
soportado,0.021780907360372716
direccionados,0.021780907360372716
dependencia,0.021780907360372716
riguroso,0.02176877324118449
laboratorio,0.021762270288529333
intervenciones,0.02175945906725425
aerostáticos,0.02175945906725425
urbanas,0.02175945906725425
permitieron,0.02175945906725425
urbanos,0.02175945906725425
llevarla,0.02175945906725425
efectos,0.02175945906725425
prevención,0.02175945906725425
accidentes,0.02175945906725425
aquí,0.021702945839229902
señales,0.021692238848431612
cuidadosamente,0.02164761848612621
reino,0.02164761848612621
unido,0.02164761848612621
magnitud,0.02164761848612621
altura,0.02164761848612621
científicos,0.02163625804459912
iniciativas,0.02160825611335681
is,0.021601340647505823
paréntesis,0.02153427018675406
bde,0.021505395346066807
ine,0.021505395346066807
continúa,0.021505395346066807
configurado,0.021505395346066807
diversos,0.021486244046124973
simples,0.021444033862237935
expertos,0.02139712865322639
últimos,0.0213476589617586
última,0.02129655378790588
confiables,0.021271837974247854
contecsi,0.021237312687676736
normalización,0.021237312687676736
habrá,0.021237312687676736
grafos,0.021237312687676736
concluyendo,0.021237312687676736
escasez,0.021237312687676736
institucional,0.021237312687676736
provocada,0.021237312687676736
entregaran,0.021237312687676736
explicando,0.021237312687676736
intra,0.021237312687676736
latinoamérica,0.021237312687676736
comunidades,0.021237312687676736
autorias,0.021237312687676736
partido,0.021194874103141987
tratarlo,0.021194874103141987
deducida,0.021194874103141987
justamente,0.021194874103141987
profundizado,0.021194874103141987
yoke,0.021179974897361543
poka,0.021179974897361543
foco,0.02114533023172192
critica,0.021121786475649055
léxico,0.021100760279400516
semántica,0.021100760279400516
metadatos,0.021100760279400516
léxicas,0.021100760279400516
escriben,0.021100760279400516
errónea,0.021100760279400516
semánticas,0.021100760279400516
apropósito,0.021100760279400516
señalando,0.02104377778866012
conoce,0.021018431595025023
teorías,0.020973049794071698
máximo,0.02095459526101294
descriptores,0.020937986313930384
reducida,0.020909531272702512
considerar,0.02090759724660971
acorde,0.02090678604354358
políticas,0.020855574616398503
falencias,0.02075674738928344
estandarizar,0.020647382249975206
estructuración,0.020594761957630752
ve,0.020580621743910385
ii,0.020577300794661822
explicarse,0.020562878106207924
estudiantes,0.020530847946125447
limitado,0.020493294765934065
audio,0.020482946997580437
information,0.020467612526304833
completo,0.020353143125532647
término,0.020338796560776827
óptico,0.020297132617987535
brechas,0.020294088512877867
crítico,0.020269579337556798
congreso,0.020259013858945792
reforzar,0.020200421117431713
news,0.020063232357329125
contiene,0.020027757923133552
local,0.020019254253749376
paralelismo,0.019826481870617522
consensos,0.019801789186720344
agregaría,0.019801789186720344
cualitativamente,0.019801789186720344
kappa,0.019801789186720344
descriptivos,0.019801789186720344
evalúan,0.019801789186720344
describiría,0.019801789186720344
desafíos,0.01971459188679288
open,0.019673297609408655
acción,0.019662717314525725
sugerencia,0.019523372135599494
patrones,0.019485915171296456
abarca,0.01945537565297903
instrucciones,0.01945537565297903
dendrograma,0.01945537565297903
paneo,0.01945537565297903
entonro,0.01945537565297903
extracción,0.019408911996439546
diagramas,0.019214719062724903
era,0.019197294469141833
coherente,0.019106356968203706
indispensable,0.019031385119119112
refieren,0.018977469832561135
pudo,0.018965958308605896
porque,0.018951665099026887
imagen,0.01893904665086902
coincide,0.0189281379647025
menor,0.018899790852405396
ilustraciones,0.018842910745938767
método,0.01882557887197827
object,0.018677161938405924
lugares,0.018659543268542
globales,0.018634926754777025
system,0.018634056287085744
remolinos,0.018617243366866796
cbir,0.018586619319257067
factores,0.018529608118622618
unap,0.018498197642540765
profundo,0.01849702188975366
habilidad,0.018493740192522513
mínimo,0.018450897556543007
tenerse,0.0184221405719642
importantes,0.018396432849114276
ejemplos,0.01833597726345112
transacción,0.01832170513924113
32,0.01826242331705184
corregido,0.01821416035485311
pesos,0.0181841520570278
probado,0.018131065830439934
vs,0.018084627314588028
tantas,0.01804383276279826
casa,0.017953033714488843
salida,0.017939074328444892
paralelas,0.017845345173585016
establecen,0.01778042141492071
enfocado,0.01774312034251385
valorar,0.01772938129996908
source,0.01770999488962355
estrategias,0.01766225902279471
2010b,0.01758299021496237
dedetalle,0.01758299021496237
apellido,0.01758299021496237
tan1,0.01758299021496237
cualitativo,0.01758299021496237
nal,0.01758299021496237
yeoh2,0.01758299021496237
precia,0.01758299021496237
jour,0.01758299021496237
integran,0.01758299021496237
escazas,0.01758299021496237
aanalizar,0.01758299021496237
descartada,0.01758299021496237
contabiliza,0.01758299021496237
sin1,0.01758299021496237
2007,0.017555269368426198
clave,0.017546699547649505
expresados,0.017536928278565123
standarization,0.017536928278565123
standardization,0.017536928278565123
rigurosa,0.017536928278565123
contrato,0.017536928278565123
azul,0.017536928278565123
respectiva,0.017536928278565123
establecimiento,0.017536928278565123
aspectos,0.017508909706298884
administración,0.01749750097099541
contienen,0.01736783345642384
eficientes,0.017319015924650266
operatoria,0.017319015924650266
atingentes,0.017319015924650266
flexibilizar,0.017319015924650266
sistematiza,0.017319015924650266
deseada,0.017319015924650266
flexibles,0.017319015924650266
cambiante,0.017319015924650266
adaptables,0.017319015924650266
pipes,0.017319015924650266
filter,0.017319015924650266
enmarca,0.017319015924650266
cumplen,0.017311968706613938
declarado,0.017260020145403916
involucradas,0.017259444325097868
económicas,0.01723735628717446
económicos,0.01723735628717446
contrastación,0.01723735628717446
operacionales,0.01723735628717446
investigados,0.01723735628717446
perfiles,0.017209309882139576
big,0.017166365966962666
excede,0.017160474912914562
colaborativa,0.01711270652636108
descrito,0.01711010350205457
seleccionar,0.017094208217150995
tendiente,0.017068184362783484
continuar,0.017068184362783484
hallazgos,0.017068184362783484
revisarse,0.017068184362783484
cuidadosa,0.017068184362783484
calcular,0.016949945144402866
gnat,0.016949945144402866
volumen,0.016936466605824953
entrenamiento,0.01691653426361999
adecuado,0.016904792741019477
11,0.01690103751663871
argumento,0.0168859213350442
video,0.016822745728303792
dea,0.01680473191290381
mesme,0.01680473191290381
siftgpu,0.01680317047546234
arrojar,0.01680317047546234
corridas,0.01680317047546234
asunto,0.01680317047546234
divulgar,0.01680317047546234
paralelo,0.01680317047546234
plazo,0.01680317047546234
forzar,0.01680317047546234
wu,0.01680317047546234
gracias,0.01680317047546234
serial,0.01680317047546234
variantes,0.01680317047546234
cuda,0.01680317047546234
pagina,0.01680317047546234
introducen,0.01680317047546234
changchang,0.01680317047546234
multicore,0.01680317047546234
diferenciar,0.01680317047546234
programo,0.01680317047546234
tomaron,0.01680317047546234
desordenado,0.01680317047546234
tanta,0.01680317047546234
mundo,0.016796207490328497
alcanzar,0.01676966235505407
co,0.01671308918564393
soldaduras,0.016653481985654837
prácticos,0.016636822613822128
comprensible,0.016636088804644577
rígida,0.016636088804644577
operación,0.016612429680473315
30,0.0164893172822751
cumplir,0.01636754012890559
circunscrito,0.01629862095958425
europa,0.01629862095958425
declaran,0.01629862095958425
comparativamente,0.01629862095958425
limitación,0.01629862095958425
políticos,0.01629862095958425
interesa,0.01629862095958425
extender,0.016191238633798108
formulación,0.016177369446740253
financiado,0.016130532692188358
acotada,0.016130532692188358
manifiesto,0.016130532692188358
formalizada,0.016130532692188358
recomendadores,0.016130532692188358
conicyt,0.016130532692188358
esté,0.016105145091415186
consecuentemente,0.01608841777169214
soporta,0.016067382524102943
redondos,0.016046194578536357
juntar,0.016046194578536357
padrón,0.016046194578536357
organizado,0.016046194578536357
ciudadano,0.016046194578536357
negativa,0.016046194578536357
respetan,0.016046194578536357
mexicano,0.016046194578536357
intervalos,0.016046194578536357
confusas,0.016046194578536357
fraccionadas,0.016046194578536357
fiscas,0.016046194578536357
esgrime,0.016046194578536357
intermediarios,0.016046194578536357
llamaron,0.016046194578536357
reflexiones,0.016046194578536357
softwares,0.016046194578536357
presentara,0.016007438831558158
abruptamente,0.016007438831558158
giving,0.016007438831558158
revela,0.016007438831558158
providing,0.016007438831558158
panoramic,0.016007438831558158
aproximaciones,0.016007438831558158
cooperativa,0.016007438831558158
databases,0.015998313065429055
modelling,0.015998313065429055
worboys,0.015998313065429055
comprende,0.015998313065429055
spatial,0.015998313065429055
estabiliza,0.015989730994703747
huellas,0.015989730994703747
elaborado,0.015989730994703747
segundos,0.015989730994703747
notar,0.015989730994703747
cuantificación,0.015989730994703747
incluirse,0.015989730994703747
delaunay,0.015989730994703747
dactilares,0.015989730994703747
mezclar,0.015989730994703747
mayoritariamente,0.015989730994703747
asocian,0.015956077881800163
quiebre,0.015956077881800163
universal,0.015956077881800163
clásicas,0.015956077881800163
esférico,0.015956077881800163
calzar,0.015956077881800163
diario,0.015956077881800163
actuantes,0.015956077881800163
macros,0.015956077881800163
emergente,0.015956077881800163
enlazadas,0.015956077881800163
latin,0.015956077881800163
solicitadas,0.015956077881800163
referencial,0.015956077881800163
contables,0.015956077881800163
ocho,0.015956077881800163
utilizaran,0.01593390594351064
mezclando,0.0159200838948857
reconocen,0.015907770446280195
comparándolo,0.015907770446280195
aparentan,0.015907770446280195
visualizan,0.015907770446280195
mano,0.015907770446280195
fundamentados,0.015907770446280195
nat,0.015907770446280195
superioridad,0.015907770446280195
distancias,0.015907770446280195
comparando,0.015907770446280195
riesgos,0.015867520628496813
indexado,0.015818192097596825
rs,0.015818192097596825
cambian,0.015818192097596825
inducen,0.015818192097596825
abreviación,0.015818192097596825
25,0.015818192097596825
cf,0.015818192097596825
subíndices,0.015818192097596825
debes,0.015803639205509836
abreviaturas,0.0157747511452144
aceptable,0.01577392428617087
mezclan,0.015763535308028084
vistas,0.015753033961998272
desarrollará,0.015740349987857335
leyendo,0.0156945661525202
organización,0.015632625984430423
posibilidades,0.015604404559158538
escuchar,0.015537265838264631
triangulación,0.015528113437297058
unidos,0.015520362657525703
causa,0.01547585842077333
novatos,0.015452216957463051
hecha,0.015452216957463051
arboles,0.015452216957463051
vam,0.015452216957463051
parciales,0.015415755173608804
sintaxis,0.015388846626110292
cobertura,0.015367716508003816
hablar,0.01529744239067998
aquella,0.015248604635124903
conocimientos,0.015227330563559164
manual,0.015118988275613036
interpretación,0.015078590500348795
desviaciones,0.01506252971726796
imcompletas,0.01506252971726796
yspem,0.01506252971726796
debajo,0.01506252971726796
quedebe,0.01506252971726796
just,0.01506252971726796
listada,0.01506252971726796
afectado,0.01506252971726796
metricas,0.01506252971726796
llevadas,0.01506252971726796
interesada,0.01506252971726796
incluyo,0.01506252971726796
stakeholder,0.01506252971726796
equivocada,0.01506252971726796
operaciones,0.01506252971726796
ítemes,0.01506252971726796
tratando,0.015056692918760432
separar,0.014998717578813698
mostrando,0.014909175157949893
mis,0.014898673358483251
desviación,0.01485071780489236
tenga,0.014825188612821096
adicional,0.014749054234479196
evolución,0.014709587774654696
ambigua,0.014706541598253055
estrellas,0.014664241574686834
gubernamental,0.014664241574686834
división,0.014664241574686834
adquirido,0.014664241574686834
establezca,0.014664241574686834
reflejan,0.014664241574686834
generalizar,0.014664241574686834
testear,0.014664241574686834
necesidades,0.014664241574686834
transversales,0.014664241574686834
proposiciones,0.014664241574686834
mejorarlas,0.014664241574686834
mundial,0.014664241574686834
provistas,0.014664241574686834
comienzo,0.014653016790256634
implementadas,0.014624077904967158
carácter,0.014608525730256276
también,0.01460560825183173
refieres,0.01458694799403691
plataformas,0.014559395073227548
encontraran,0.014556347816319615
apliquen,0.014556347816319615
sorpresas,0.014556347816319615
cuantos,0.014556347816319615
correlativos,0.014556347816319615
invirtió,0.014556347816319615
20,0.01454483837701634
matemática,0.014535796573868125
equivalente,0.014500353640247335
quede,0.014364465786554393
cualquier,0.014286507431402095
directa,0.014280708783099236
hacer,0.014272881273141382
apunta,0.014243915897453436
finales,0.014235769386722899
primer,0.014196738496539914
estudios,0.014109013069149808
ídem,0.014077867146300568
alcanzada,0.014077867146300568
lena,0.014077867146300568
aseverar,0.014077867146300568
estructural,0.014077867146300568
sucesivas,0.014077867146300568
botellas,0.014077867146300568
portugués,0.014077867146300568
popular,0.014077867146300568
detector,0.014077867146300568
plásticas,0.014077867146300568
largo,0.014058925363743759
orientado,0.014017133743836582
dichas,0.013993602824997316
coma,0.013987363427884307
cálculos,0.01396058328032602
tas,0.013901249372400002
describiera,0.013901249372400002
objetivas,0.013901249372400002
desempeños,0.013901249372400002
condice,0.013901249372400002
ambientales,0.013901249372400002
formalizara,0.013901249372400002
sostener,0.013901249372400002
and,0.013822302459631416
we,0.013737602099126072
académica,0.013582192746798082
debieran,0.013504633608713444
dificulta,0.013381012679073549
equipos,0.013264112494394013
óptimo,0.013231161085381972
destacado,0.013169685801535233
echo,0.013169685801535233
marcaciones,0.013169685801535233
media,0.013169685801535233
pequeño,0.013153158400015918
condiciones,0.013104909172743354
empleadas,0.013096406015112022
contempla,0.013067583144236014
up,0.013037069581288816
fábrica,0.013028624548314764
apard,0.013028624548314764
introductorio,0.012973551892688368
tutorial,0.012973551892688368
simulaciones,0.012973551892688368
introducirse,0.012973551892688368
particularidad,0.012973551892688368
resultado,0.012885168199415249
externos,0.012880470148486228
asociado,0.012836260068161914
conjunta,0.012784561847681763
notaciones,0.012784561847681763
dedicar,0.012784561847681763
recorrido,0.012784561847681763
específicos,0.012784561847681763
desmet,0.012784561847681763
organizar,0.012784561847681763
tenerlos,0.012784561847681763
extendida,0.012784561847681763
bancarios,0.012784561847681763
ontologías,0.012784561847681763
principal,0.012727320880299257
test,0.012685423781454722
maderas,0.012685423781454722
diversas,0.012675614934378777
novedosos,0.012653759427232897
concreta,0.012647301278314432
which,0.012623645274251815
performed,0.012623645274251815
recopilar,0.012623645274251815
it,0.012623645274251815
gatos,0.012623645274251815
relevance,0.012623645274251815
dará,0.012623645274251815
would,0.012623645274251815
where,0.012623645274251815
realize,0.012623645274251815
refleje,0.012623645274251815
estandariza,0.012623645274251815
estan,0.012623645274251815
interviews,0.012623645274251815
will,0.012623645274251815
monitor,0.012623645274251815
addition,0.012623645274251815
monitoring,0.012623645274251815
propiedad,0.012623645274251815
identifying,0.012623645274251815
identify,0.012623645274251815
present,0.012623645274251815
abtract,0.012623645274251815
porentaje,0.012623645274251815
importance,0.012623645274251815
important,0.012623645274251815
finally,0.012623645274251815
financiera,0.012623645274251815
what,0.012623645274251815
hacerla,0.012623645274251815
cost,0.012623645274251815
cotos,0.012623645274251815
amsa,0.012623645274251815
thematic,0.012623645274251815
that,0.012623645274251815
comparing,0.012623645274251815
tco,0.012623645274251815
formalizar,0.012623645274251815
buna,0.012623645274251815
ending,0.012623645274251815
catálogos,0.012623645274251815
manejando,0.012623645274251815
be,0.012623645274251815
mayaria,0.012623645274251815
mayot,0.012623645274251815
entendiéndose,0.012623645274251815
categorical,0.012623645274251815
ariel,0.012581535657231245
setting,0.012581535657231245
hacemos,0.012581535657231245
subvención,0.012581535657231245
upm,0.012581535657231245
añade,0.012581535657231245
biolchini,0.012581535657231245
tenemos,0.012581535657231245
llaman,0.012581535657231245
metamodelo,0.012581535657231245
director,0.012581535657231245
nomenclatura,0.012581535657231245
apenas,0.012581535657231245
settings,0.012581535657231245
rico,0.012581535657231245
calvo,0.012581535657231245
doctoral,0.012581535657231245
serrano,0.012581535657231245
jose,0.012581535657231245
cadena,0.012581535657231245
redundantes,0.012581535657231245
vean,0.012581535657231245
primarios,0.012581535657231245
solas,0.012581535657231245
titulada,0.012581535657231245
medianas,0.012581535657231245
indico,0.012581535657231245
hada,0.012581535657231245
small,0.012581535657231245
relativas,0.012581535657231245
mezclen,0.012581535657231245
verán,0.012581535657231245
suponer,0.012581535657231245
consistentes,0.012581535657231245
kitchenham,0.012581535657231245
dividir,0.012581535657231245
antojo,0.012581535657231245
denominaciones,0.012581535657231245
sei,0.012581535657231245
manzano,0.012581535657231245
razones,0.012567378381111459
puntuaciones,0.012557263265768807
dejar,0.012552291164774939
publicados,0.012471966887216706
problemática,0.01244361887112424
perú,0.012407522152093798
ofrecen,0.012397270770393673
pág,0.012384007550312567
recopilación,0.012383801782249706
adaptación,0.01235375622175497
gpu,0.012337992392435085
organizativas,0.012290795337242097
md,0.012290795337242097
secundaria,0.012290795337242097
sacer,0.012290795337242097
som,0.012290795337242097
logre,0.012284865868229654
física,0.012279560618930777
extraídas,0.01226426909077974
probadas,0.01224532744011656
belt,0.01224532744011656
white,0.01224532744011656
actividadesde,0.01224532744011656
sixsigma,0.01224532744011656
tercero,0.012173654876975956
cuántas,0.012167676555913517
sean,0.012126687641478824
justificados,0.012126645940949213
construirse,0.011994894883166142
aditivas,0.011994894883166142
asignación,0.011819311775094314
funcionalidades,0.011814881865613979
ante,0.011803631247809782
normal,0.011766789015033485
contar,0.011710322614153034
presentando,0.011695679817487991
darse,0.01165674999324595
presentar,0.01160636887228524
representada,0.011540220310536387
incluye,0.011501431349598353
complejo,0.011483931081903397
desee,0.011459731840257803
obstáculos,0.011377829325387641
elegido,0.01132619138371988
pensadas,0.011262922103332464
implementara,0.011262922103332464
hadoop,0.011262922103332464
valioso,0.011262922103332464
giraph,0.011262922103332464
aprovechamiento,0.011262922103332464
cuyos,0.011262922103332464
ir,0.011243561111514488
categorización,0.011193041009192632
impulsar,0.011190698971221671
bibliográficamente,0.011190698971221671
suprimir,0.011190698971221671
comenzar,0.011190698971221671
sat,0.011190698971221671
desarticulación,0.011190698971221671
soportada,0.011190698971221671
operativo,0.011190698971221671
nombrados,0.011190698971221671
desarrolladas,0.011190698971221671
ing,0.011190698971221671
mensaje,0.011190698971221671
telemedicina,0.011190698971221671
especialista,0.011190698971221671
alcande,0.011190698971221671
evidencien,0.011190698971221671
describirlas,0.011190698971221671
compañías,0.011190698971221671
apoyen,0.011190698971221671
señal,0.011183725810441813
rotación,0.011183725810441813
gramática,0.01111284057075995
perspectiva,0.010985506337940184
individuos,0.010885241096709427
tuvo,0.010885241096709427
inicialmente,0.010885241096709427
pertinencia,0.010885241096709427
modifique,0.010885241096709427
decisiones,0.0107885014759549
edad,0.01077819328863286
intérpretes,0.010776361109994682
cercano,0.010756972429094435
represente,0.010670056175369721
universidad,0.010613673860385977
seguramente,0.010484663801273887
frase,0.010454983699263724
abordadas,0.01043535170769848
consideradas,0.010434216513967868
eran,0.010434216513967868
confíen,0.010434216513967868
soldadores,0.010434216513967868
percibidos,0.010434216513967868
jornadas,0.010434216513967868
owner,0.010417557142135155
indistintamente,0.010417557142135155
asegurarse,0.010417557142135155
aumentan,0.010417557142135155
give,0.010417557142135155
indistinta,0.010417557142135155
elegir,0.010417557142135155
valida,0.010417557142135155
omodelos,0.010417557142135155
heavy,0.010417557142135155
backlog,0.010417557142135155
exigentes,0.010417557142135155
provide,0.010417557142135155
enfrentarse,0.010417557142135155
trabajan,0.010417557142135155
excelentes,0.010417557142135155
propones,0.010417557142135155
editirial,0.010417557142135155
influenciada,0.010417557142135155
entendida,0.010417557142135155
corrigen,0.010417557142135155
certificarse,0.010417557142135155
certificaciones,0.010417557142135155
oconstrucción,0.010417557142135155
correspondencia,0.010417557142135155
conformidades,0.010417557142135155
basar,0.010417557142135155
usas,0.010417557142135155
methodologies,0.010417557142135155
revisa,0.010417557142135155
mediado,0.010417557142135155
combinado,0.010417557142135155
agile,0.010417557142135155
estás,0.010417557142135155
recurren,0.010417557142135155
product,0.010417557142135155
trazar,0.010417557142135155
desarrollarlo,0.010417557142135155
consisting,0.010417557142135155
mantenerlo,0.010417557142135155
between,0.010417557142135155
estandarizando,0.010417557142135155
models,0.010417557142135155
argumenta,0.010417557142135155
mayúsculas,0.010305623036566744
justificada,0.010300835662605397
legales,0.010281721895640404
ciudadanos,0.010281721895640404
promover,0.010281721895640404
grupales,0.010281721895640404
monteria,0.010281721895640404
guardan,0.010229825107840044
lavados,0.010229825107840044
demasiados,0.010229825107840044
descuida,0.010229825107840044
agrupamientos,0.010229825107840044
cuarta,0.010229825107840044
redacta,0.010229825107840044
pasado,0.010229825107840044
minable,0.010229825107840044
circunscribe,0.010229825107840044
clúster,0.010229825107840044
regala,0.010229825107840044
activos,0.010229825107840044
ordenamiento,0.010229825107840044
dedicación,0.010229825107840044
pattern,0.010215745692370343
recognition,0.010215745692370343
inter,0.010207773514016819
dónde,0.010206974574458497
omisión,0.010141551112319147
leyenda,0.010141551112319147
gripper,0.010141551112319147
seundario,0.010141551112319147
controló,0.010141551112319147
sen,0.010141551112319147
expresen,0.010141551112319147
calculador,0.010141551112319147
guiones,0.010141551112319147
derivador,0.010141551112319147
designar,0.010141551112319147
separación,0.010141551112319147
retroalimentaci,0.010141551112319147
bloque,0.010141551112319147
compoara,0.010141551112319147
ast,0.010141551112319147
resistivos,0.010141551112319147
instrument,0.010141551112319147
diseñar,0.010141551112319147
instruments,0.010141551112319147
sílaba,0.010141551112319147
resistivo,0.010141551112319147
texas,0.010141551112319147
discuta,0.010141551112319147
sta,0.010141551112319147
articulación,0.010141551112319147
resultadis,0.010141551112319147
artivulaci,0.010141551112319147
interogante,0.010141551112319147
interrogación,0.010141551112319147
sores,0.010141551112319147
formas,0.01011551796645692
imágenes,0.010091490021391048
datawarehouse,0.010087437811902512
controlado,0.010073283038358138
captura,0.010062701237828717
mecanismo,0.0100456496528092
aditiva,0.010031966864520715
caracteristica_madre,0.010031966864520715
trimestre,0.010031966864520715
agrupadas,0.010031966864520715
mes,0.010031966864520715
dia,0.010031966864520715
quedarán,0.010031966864520715
errados,0.010029295514592522
referenciada,0.010018786422031729
único,0.010006404449195375
desconoce,0.009719449364501137
espera,0.009667686379726086
producto,0.00954916157345259
incompletas,0.009515017997567208
proponiendo,0.009484305198015764
país,0.00946047967479858
tomada,0.00942614329559926
fenómeno,0.009408195284017058
detalladamente,0.009381878489514491
pueda,0.00931617187406316
neuro,0.009312188585313833
hibrida,0.009312188585313833
replicable,0.009312188585313833
análisi,0.009312188585313833
coherenten,0.009312188585313833
suenan,0.009312188585313833
reactivo,0.009312188585313833
discusion,0.009312188585313833
puro,0.009312188585313833
adopción,0.009289031511973979
monitoreo,0.0090274078497242
institución,0.009003624875285934
tasa,0.008898114344663853
encapsular,0.008760184892000752
defecto,0.008760184892000752
regla,0.008760184892000752
significativo,0.00868788373130841
últimas,0.008686197301905708
edades,0.008629753004718027
gaia,0.008589504982907548
guías,0.008576251078296187
dejando,0.008551786320030275
atentan,0.00854324551968014
copy,0.00854324551968014
acomodarse,0.00854324551968014
armado,0.00854324551968014
aconseja,0.00854324551968014
reescribirlas,0.00854324551968014
pregrado,0.00854324551968014
modificado,0.00854324551968014
copiadas,0.00854324551968014
paste,0.00854324551968014
razón,0.008489268503373991
podre,0.008487276126566105
rural,0.008487276126566105
do,0.008487276126566105
adiados,0.008487276126566105
electricidad,0.008487276126566105
cuantidad,0.008487276126566105
fluida,0.008487276126566105
aseveración,0.008487276126566105
algorítmico,0.008487276126566105
postes,0.008487276126566105
interferencia,0.008487276126566105
contradictorias,0.008487276126566105
corridos,0.008487276126566105
ajustarse,0.008487276126566105
colectadas,0.008487276126566105
producen,0.008487276126566105
traducidas,0.008487276126566105
ajora,0.008487276126566105
golpe,0.008487276126566105
martillo,0.008487276126566105
madera,0.008487276126566105
traducir,0.008487276126566105
pista,0.008487276126566105
tiendo,0.008487276126566105
urbano,0.008487276126566105
ferroviaria,0.008487276126566105
complicado,0.008487276126566105
estructurado,0.008481127749501428
coinciden,0.008419414981044752
elegidos,0.008411976254736083
líneas,0.00834289780972277
completos,0.008333216264861458
rigorosa,0.008333216264861458
mixtos,0.008333216264861458
padronizar,0.008333216264861458
padronzar,0.008333216264861458
sgbdr,0.008282172317567622
pistas,0.008282172317567622
negra,0.008282172317567622
buscarla,0.008282172317567622
poblar,0.008282172317567622
quedando,0.008282172317567622
motivador,0.008282172317567622
centro,0.008282172317567622
temporary,0.008282172317567622
paradigmas,0.008282172317567622
restan,0.008282172317567622
termina,0.00826576252344344
especializadas,0.00824951761422623
agrandar,0.00817967682427774
respecto,0.008146547181257978
ia,0.00810866837266432
aplicándose,0.008082898840304406
preparado,0.008082898840304406
facilita,0.008082898840304406
atacar,0.008082898840304406
gap,0.008082898840304406
resolverlo,0.008082898840304406
influencia,0.008058143430325916
necesarias,0.00800567290777824
sangrías,0.007959375344835151
interactuar,0.007959375344835151
fue,0.0079495717382337
spem,0.007905810085774278
baja,0.007902521847829939
meta,0.007897063945795646
observatorios,0.007862467753870771
cmmi,0.007861132417340384
capturas,0.00785327379169794
relación,0.007837259748283603
kurogo,0.007797523216125739
convierte,0.007797523216125739
estoy,0.007797523216125739
revenue,0.007797523216125739
ubicuidad,0.007797523216125739
concluye,0.007797523216125739
scorm,0.007797523216125739
logitech,0.007797523216125739
2t,0.007797523216125739
decodificación,0.007797523216125739
dvb,0.007797523216125739
tv,0.007797523216125739
tvdi,0.007797523216125739
mpeg,0.007797523216125739
codificación,0.007797523216125739
saltan,0.007797523216125739
mhp,0.007797523216125739
editor,0.0077649872176215815
performance,0.00773491939870556
reciente,0.007719706608204285
xx,0.007618709853416067
